id,netuid,subnet_slug,subnet_name,kind,name,provider,authority,url,auth_required,public_safe,probe_status
sn-15-taopedia-article,15,sn-15,ORO,docs,ORO Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_15/index.mdx,false,true,
sn-15-tensorplex-docs,15,sn-15,ORO,docs,ORO Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/15,false,true,
sn-15-website-common-docs,15,sn-15,ORO,docs,ORO docs,oro,registry-observed,https://oroagents.com/docs,false,true,
sn-16-backprop-dashboard,16,sn-16,BitAds,dashboard,BitAds Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/16-bitads,false,true,
sn-16-bitads-docs,16,sn-16,BitAds,docs,BitAds docs,bitads,official,https://bitads.ai/docs,false,true,
sn-16-bitads-source,16,sn-16,BitAds,source-repo,BitAds source repository,bitads,official,https://github.com/FirstTensorLabs/BitAds,false,true,
sn-16-bitads-website,16,sn-16,BitAds,website,BitAds website,bitads,official,https://bitads.ai/,false,true,
sn-16-subnetradar-dashboard,16,sn-16,BitAds,dashboard,BitAds SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/16,false,true,
sn-16-taomarketcap-dashboard,16,sn-16,BitAds,dashboard,BitAds TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/16,false,true,
sn-16-taopedia-article,16,sn-16,BitAds,docs,BitAds Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_16/index.mdx,false,true,
sn-16-tensorplex-docs,16,sn-16,BitAds,docs,BitAds Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/16,false,true,
sn-17-backprop-dashboard,17,sn-17,404—GEN,dashboard,404—GEN Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/17-404-gen,false,true,
sn-17-github-readme-404-repo-three-gen-subnet-dashboard-1,17,sn-17,404—GEN,dashboard,404—GEN dashboard,tensorplex-subnet-docs,registry-observed,https://dashboard.404.xyz/d/main/404-gen,false,true,
sn-17-native-chain-github,17,sn-17,404—GEN,source-repo,404—GEN GitHub source repository,opentensor,registry-observed,https://github.com/404-Repo/404-gen-subnet,false,true,
sn-17-native-chain-website,17,sn-17,404—GEN,website,404—GEN website,opentensor,registry-observed,https://www.404.xyz/,false,true,
sn-17-subnetradar-dashboard,17,sn-17,404—GEN,dashboard,404—GEN SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/17,false,true,
sn-17-taopedia-article,17,sn-17,404—GEN,docs,404—GEN Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_17/index.mdx,false,true,
sn-17-tensorplex-docs,17,sn-17,404—GEN,docs,404—GEN Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/17,false,true,
sn-18-backprop-dashboard,18,sn-18,Zeus,dashboard,Zeus Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/18-zeus,false,true,
sn-18-native-chain-github,18,sn-18,Zeus,source-repo,Zeus GitHub source repository,opentensor,registry-observed,https://github.com/Orpheus-AI/Zeus,false,true,
sn-18-native-chain-website,18,sn-18,Zeus,website,Zeus website,opentensor,registry-observed,https://www.zeussubnet.com/,false,true,
sn-18-subnetradar-dashboard,18,sn-18,Zeus,dashboard,Zeus SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/18,false,true,
sn-18-taomarketcap-dashboard,18,sn-18,Zeus,dashboard,Zeus TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/18,false,true,
sn-18-taopedia-article,18,sn-18,Zeus,docs,Zeus Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_18/index.mdx,false,true,
sn-18-tensorplex-docs,18,sn-18,Zeus,docs,Zeus Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/18,false,true,
sn-18-website-link-www-zeussubnet-com-docs-4,18,sn-18,Zeus,docs,Zeus docs,opentensor,registry-observed,https://docs.zeussubnet.com/docs/introduction,false,true,
sn-19-backprop-dashboard,19,sn-19,blockmachine,dashboard,blockmachine Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/19-blockmachine,false,true,
sn-19-blockmachine-source,19,sn-19,blockmachine,source-repo,BlockMachine source repository,blockmachine,official,https://github.com/taostat/blockmachine,false,true,
sn-19-blockmachine-website,19,sn-19,blockmachine,website,BlockMachine website,blockmachine,official,https://blockmachine.io/,false,true,
sn-19-blockmachine-whitepaper,19,sn-19,blockmachine,docs,BlockMachine whitepaper,blockmachine,official,https://blockmachine.io/whitepaper,false,true,
sn-19-subnetradar-dashboard,19,sn-19,blockmachine,dashboard,blockmachine SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/19,false,true,
sn-19-taomarketcap-dashboard,19,sn-19,blockmachine,dashboard,blockmachine TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/19,false,true,
sn-19-taopedia-article,19,sn-19,blockmachine,docs,blockmachine Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_19/index.mdx,false,true,
sn-19-tensorplex-docs,19,sn-19,blockmachine,docs,blockmachine Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/19,false,true,
sn-19-website-common-docs,19,sn-19,blockmachine,docs,blockmachine docs,blockmachine,registry-observed,https://blockmachine.io/docs,false,true,
sn-20-backprop-dashboard,20,sn-20,GroundLayer,dashboard,GroundLayer Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/20-groundlayer,false,true,
sn-20-groundlayer-roadmap,20,sn-20,GroundLayer,website,GroundLayer roadmap,groundlayer,official,https://www.groundlayer.xyz/roadmap,false,true,
sn-20-groundlayer-subnet-page,20,sn-20,GroundLayer,website,GroundLayer subnet page,groundlayer,official,https://www.groundlayer.xyz/subnet,false,true,
sn-20-groundlayer-website,20,sn-20,GroundLayer,website,GroundLayer website,groundlayer,official,https://www.groundlayer.xyz/,false,true,
sn-20-native-chain-website,20,sn-20,GroundLayer,website,GroundLayer website,groundlayer,registry-observed,https://groundlayer.xyz/,false,true,
sn-20-subnetradar-dashboard,20,sn-20,GroundLayer,dashboard,GroundLayer SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/20,false,true,
sn-20-taomarketcap-dashboard,20,sn-20,GroundLayer,dashboard,GroundLayer TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/20,false,true,
sn-20-taopedia-article,20,sn-20,GroundLayer,docs,GroundLayer Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_20/index.mdx,false,true,
sn-20-tensorplex-docs,20,sn-20,GroundLayer,docs,GroundLayer Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/20,false,true,
sn-21-adtao-source,21,sn-21,AdTAO,source-repo,AdTAO source repository,adtao,official,https://github.com/ippcteam/SN21-adtao,false,true,
sn-21-adtao-website,21,sn-21,AdTAO,website,AdTAO website,adtao,official,https://adtao.io/,false,true,
sn-21-backprop-dashboard,21,sn-21,AdTAO,dashboard,AdTAO Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/21-adtao,false,true,
sn-21-subnetradar-dashboard,21,sn-21,AdTAO,dashboard,AdTAO SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/21,false,true,
sn-21-taomarketcap-dashboard,21,sn-21,AdTAO,dashboard,AdTAO TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/21,false,true,
sn-21-taopedia-article,21,sn-21,AdTAO,docs,AdTAO Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_21/index.mdx,false,true,
sn-21-tensorplex-docs,21,sn-21,AdTAO,docs,AdTAO Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/21,false,true,
sn-22-backprop-dashboard,22,sn-22,Desearch,dashboard,Desearch Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/22-desearch,false,true,
sn-22-desearch-api,22,sn-22,Desearch,subnet-api,Desearch API,desearch,official,https://api.desearch.ai,true,true,
sn-22-desearch-console,22,sn-22,Desearch,dashboard,Desearch console,desearch,official,https://console.desearch.ai/,false,true,
sn-22-desearch-docs,22,sn-22,Desearch,docs,Desearch docs,desearch,official,https://www.desearch.ai/docs,false,true,
sn-22-desearch-openapi,22,sn-22,Desearch,openapi,Desearch OpenAPI schema,desearch,official,https://www.desearch.ai/openapi.json,false,true,
sn-22-desearch-source,22,sn-22,Desearch,source-repo,Desearch source repository,desearch,official,https://github.com/Desearch-ai/subnet-22,false,true,
sn-22-desearch-website,22,sn-22,Desearch,website,Desearch website,desearch,official,https://www.desearch.ai/,false,true,
sn-22-native-chain-github,22,sn-22,Desearch,source-repo,Desearch GitHub source repository,desearch,registry-observed,https://github.com/datura-ai/desearch,false,true,
sn-22-native-chain-website,22,sn-22,Desearch,website,Desearch website,desearch,registry-observed,https://desearch.ai/,false,true,
sn-22-subnetradar-dashboard,22,sn-22,Desearch,dashboard,Desearch SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/22,false,true,
sn-22-taomarketcap-dashboard,22,sn-22,Desearch,dashboard,Desearch TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/22,false,true,
sn-22-taopedia-article,22,sn-22,Desearch,docs,Desearch Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_22/index.mdx,false,true,
sn-22-tensorplex-docs,22,sn-22,Desearch,docs,Desearch Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/22,false,true,
sn-22-website-common-docs,22,sn-22,Desearch,docs,Desearch docs,desearch,registry-observed,https://desearch.ai/docs,false,true,
sn-22-website-common-openapi-json,22,sn-22,Desearch,openapi,Desearch OpenAPI JSON,desearch,registry-observed,https://desearch.ai/openapi.json,false,true,
sn-22-website-link-desearch-ai-docs-4,22,sn-22,Desearch,docs,Desearch docs,desearch,registry-observed,https://desearch.ai/docs/guide,false,true,
sn-23-backprop-dashboard,23,sn-23,Trishool,dashboard,Trishool Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/23-trishool,false,true,
sn-23-native-chain-website,23,sn-23,Trishool,website,Trishool website,trishool,registry-observed,https://trishool.ai/,false,true,
sn-23-subnetradar-dashboard,23,sn-23,Trishool,dashboard,Trishool SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/23,false,true,
sn-23-taopedia-article,23,sn-23,Trishool,docs,Trishool Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_23/index.mdx,false,true,
sn-23-tensorplex-docs,23,sn-23,Trishool,docs,Trishool Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/23,false,true,
sn-23-trishool-api-root,23,sn-23,Trishool,subnet-api,Trishool API landing,trishool,official,https://api.trishool.ai/,false,true,
sn-23-trishool-dashboard,23,sn-23,Trishool,dashboard,Trishool dashboard,trishool,official,https://trishool.ai/dashboard,false,true,
sn-23-trishool-source,23,sn-23,Trishool,source-repo,Trishool phase two source repository,trishool,official,https://github.com/TrishoolAI/trishool-phase2,false,true,
sn-23-website-link-trishool-ai-docs-1,23,sn-23,Trishool,docs,Trishool docs,trishool,registry-observed,https://docs.trishool.ai/,false,true,
sn-23-website-link-trishool-ai-docs-2,23,sn-23,Trishool,docs,Trishool docs,trishool,registry-observed,https://litepaper.trishool.ai/,false,true,
sn-24-backprop-dashboard,24,sn-24,Quasar,dashboard,Quasar Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/24-quasar,false,true,
sn-24-quasar-base-model,24,sn-24,Quasar,data-artifact,Quasar base model,silx-labs,official,https://huggingface.co/silx-ai/Quasar-3B-A1B-Preview,false,true,
sn-24-quasar-launch-teacher,24,sn-24,Quasar,data-artifact,Quasar launch teacher model,silx-labs,official,https://huggingface.co/Qwen/Qwen3.5-4B,false,true,
sn-24-quasar-readme-docs,24,sn-24,Quasar,docs,Quasar README docs,silx-labs,official,https://github.com/SILX-LABS/QUASAR-SUBNET/blob/main/README.md,false,true,
sn-24-quasar-source,24,sn-24,Quasar,source-repo,Quasar source repository,silx-labs,official,https://github.com/SILX-LABS/QUASAR-SUBNET,false,true,
sn-24-quasar-website,24,sn-24,Quasar,website,Quasar website,silx-labs,official,https://silxinc.com/,false,true,
sn-24-subnetradar-dashboard,24,sn-24,Quasar,dashboard,Quasar SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/24,false,true,
sn-24-taomarketcap-dashboard,24,sn-24,Quasar,dashboard,Quasar TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/24,false,true,
sn-24-taopedia-article,24,sn-24,Quasar,docs,Quasar Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_24/index.mdx,false,true,
sn-24-tensorplex-docs,24,sn-24,Quasar,docs,Quasar Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/24,false,true,
sn-24-website-link-silxinc-com-data-artifact-3,24,sn-24,Quasar,data-artifact,Quasar data artifact,silx-labs,registry-observed,https://silxinc.com/blog/silx-ai-partners-with-adaption-labs,false,true,
sn-25-backprop-dashboard,25,sn-25,Mainframe,dashboard,Mainframe Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/25-mainframe,false,true,
sn-25-github-readme-macrocosm-os-mainframe-dashboard-1,25,sn-25,Mainframe,dashboard,Mainframe dashboard,macrocosmos,registry-observed,https://www.macrocosmos.ai/sn25/dashboard,false,true,
sn-25-mainframe-source,25,sn-25,Mainframe,source-repo,Mainframe source repository,macrocosmos,official,https://github.com/macrocosm-os/mainframe,false,true,
sn-25-native-chain-website,25,sn-25,Mainframe,website,Mainframe website,macrocosmos,registry-observed,https://macrocosmos.ai/sn25,false,true,
sn-25-subnetradar-dashboard,25,sn-25,Mainframe,dashboard,Mainframe SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/25,false,true,
sn-25-taopedia-article,25,sn-25,Mainframe,docs,Mainframe Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_25/index.mdx,false,true,
sn-25-tensorplex-docs,25,sn-25,Mainframe,docs,Mainframe Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/25,false,true,
sn-25-website-link-macrocosmos-ai-docs-3,25,sn-25,Mainframe,docs,Mainframe docs,macrocosmos,registry-observed,https://docs.macrocosmos.ai/,false,true,
sn-25-website-link-macrocosmos-ai-docs-6,25,sn-25,Mainframe,docs,Mainframe docs,macrocosmos,registry-observed,https://macrocosmos.ai/delegation-guide,false,true,
sn-26-backprop-dashboard,26,sn-26,Perturb,dashboard,Perturb Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/26-perturb,false,true,
sn-26-native-chain-github,26,sn-26,Perturb,source-repo,Perturb GitHub source repository,opentensor,registry-observed,https://github.com/0xsigurd/Perturb,false,true,
sn-26-native-chain-website,26,sn-26,Perturb,website,Perturb website,opentensor,registry-observed,https://www.perturbai.io/,false,true,
sn-26-subnetradar-dashboard,26,sn-26,Perturb,dashboard,Perturb SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/26,false,true,
